Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,19/12/93,Roma,Inter,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/12/93,Sampdoria,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Cagliari,Lecce,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Genoa,Cremonese,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Inter,Atalanta,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Lazio,Sampdoria,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Napoli,Foggia,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Piacenza,Parma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Reggiana,Milan,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Torino,Roma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,02/01/94,Udinese,Juventus,0.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Cagliari,Atalanta,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Cremonese,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Foggia,Lazio,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Milan,Lecce,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Parma,Udinese,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Reggiana,Inter,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Roma,Genoa,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Sampdoria,Napoli,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,09/01/94,Torino,Piacenza,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Atalanta,Torino,2.0,2.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Genoa,Milan,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Inter,Foggia,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Juventus,Roma,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Lazio,Reggiana,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Lecce,Parma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Napoli,Cremonese,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Piacenza,Sampdoria,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,16/01/94,Udinese,Cagliari,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Cagliari,Genoa,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Cremonese,Inter,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Foggia,Lecce,5.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Milan,Piacenza,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Parma,Lazio,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Reggiana,Atalanta,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Roma,Udinese,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Sampdoria,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,23/01/94,Torino,Napoli,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Atalanta,Milan,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Genoa,Parma,0.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Inter,Cagliari,3.0,3.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,30/01/94,Juventus,Foggia,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
